danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood 
0.287,0.274,7,-18.896,1,0.0352,0.936,0.882,0.0946,0.119,119.004,254972,5,0
0.141,0.0288,1,-26.467,1,0.0442,0.773,0.95,0.0997,0.0315,101.793,255420,4,0
0.166,0.171,5,-27.129,0,0.0355,0.905,0.966,0.13,0.0377,70.005,234000,4,0
0.0807,0.0857,9,-24.426,1,0.0441,0.886,0.914,0.0745,0.0288,173.289,306563,4,0
0.174,0.0166,3,-30.951,1,0.0676,0.983,0.681,0.109,0.0361,132.125,185491,5,0
0.0696,0.22,3,-21.232,1,0.0361,0.961,0.957,0.11,0.145,76.404,221500,4,0
0.199,0.119,0,-21.529,1,0.0388,0.463,0.894,0.237,0.063,110.848,293648,1,0
0.166,0.134,0,-23.593,0,0.0361,0.984,0.978,0.129,0.038,129.068,129149,5,0
0.178,0.217,10,-17.118,0,0.0288,0.849,0.929,0.114,0.0382,89.564,292035,4,0
0.121,0.138,8,-23.743,1,0.0603,0.735,0.831,0.0864,0.0332,66.373,178609,4,0
0.221,0.0424,4,-22.479,0,0.0376,0.977,0.866,0.109,0.0386,83.146,244000,3,0
0.294,0.103,0,-25.995,1,0.0428,0.932,0.876,0.117,0.0799,80.042,181000,4,0
0.121,0.0818,3,-25.055,1,0.0433,0.932,0.96,0.091,0.0363,80.232,224615,4,0
0.167,0.02,11,-31.02,1,0.0431,0.906,0.867,0.103,0.0767,72.104,174369,5,0
0.158,0.0417,5,-25.128,1,0.0437,0.818,0.692,0.105,0.0708,133.181,204810,4,0
0.149,0.0926,2,-22.377,0,0.0382,0.942,0.953,0.104,0.0282,99.603,246600,5,0
0.337,0.00922,10,-25.784,1,0.0424,0.991,0.962,0.0907,0.0393,69.095,202000,3,0
0.419,0.342,0,-16.93,1,0.0261,0.713,0.962,0.106,0.0871,90.002,270674,4,0
0.462,0.0218,1,-23.948,1,0.0617,0.994,0.941,0.131,0.234,73.926,195426,4,0
0.131,0.173,4,-22.839,1,0.0395,0.976,0.947,0.388,0.052,85.912,219386,4,0
0.301,0.14,2,-22.525,1,0.0321,0.877,0.773,0.112,0.0393,73.903,216487,4,0
0.333,0.0268,0,-27.687,1,0.0371,0.988,0.925,0.121,0.0726,84.846,362125,3,0
0.213,0.314,0,-11.876,0,0.0381,0.838,0.986,0.145,0.0359,137.991,176467,1,0
0.526,0.43,1,-11.714,1,0.0288,0.534,0.948,0.606,0.0902,139.999,228000,4,0
0.322,0.00257,6,-24.13,0,0.0471,0.994,0.649,0.0959,0.102,73.616,188000,1,0
0.163,0.0207,2,-29.272,1,0.0443,0.932,0.928,0.107,0.0348,99.223,199928,3,0
0.18,0.0194,10,-32.981,1,0.0459,0.849,0.883,0.0916,0.0377,73.934,172118,1,0
0.35,0.0256,2,-22.589,1,0.0334,0.957,0.88,0.106,0.071,77.664,220385,4,0
0.481,0.109,0,-20.717,1,0.0353,0.992,0.913,0.0944,0.0342,129.792,170077,3,0
0.23,0.0578,9,-27.443,1,0.0377,0.868,0.954,0.101,0.203,57.522,180924,3,0
0.659,0.399,7,-15.295,0,0.0288,0.679,0.816,0.341,0.159,129.996,249300,4,0
0.377,0.0214,4,-24.767,0,0.0453,0.982,0.878,0.103,0.0397,67.001,236837,3,0
0.136,0.00355,6,-39.345,0,0.0493,0.991,0.825,0.11,0.038,65.404,204969,3,0
0.196,0.0443,2,-24.841,1,0.0415,0.951,0.915,0.134,0.0395,89.772,174000,4,0
0.208,0.188,0,-17.125,1,0.0353,0.152,0.752,0.0966,0.376,74.903,259068,4,0
0.594,0.153,7,-17.814,1,0.0419,0.952,0.94,0.11,0.295,163.973,201951,4,0
0.116,0.163,9,-16.918,0,0.0503,0.986,0.92,0.0896,0.0381,67.857,213648,4,0
0.287,0.0104,5,-30.226,0,0.0455,0.995,0.909,0.0968,0.0856,136.689,246500,4,0
0.257,0.119,5,-22.798,0,0.0378,0.975,0.759,0.0941,0.0556,71.932,308333,1,0
0.601,0.0235,9,-26.426,1,0.0525,0.991,0.967,0.106,0.346,79.929,141750,4,0
0.304,0.0672,3,-20.575,1,0.0541,0.968,0.922,0.106,0.0347,66.137,184922,4,0
0.412,0.198,6,-16.131,0,0.0278,0.833,0.892,0.108,0.0751,81.982,281496,4,0
0.594,0.0331,5,-23.656,0,0.0331,0.963,0.931,0.0866,0.0602,99.998,328193,4,0
0.448,0.00562,2,-27.045,0,0.0549,0.995,0.956,0.092,0.0612,71.509,151129,1,0
0.258,0.00379,7,-29.298,1,0.0531,0.99,0.949,0.0853,0.0812,77.828,222000,1,0
0.248,0.0162,1,-25.949,0,0.04,0.986,0.936,0.0886,0.0388,67.882,232000,4,0
0.134,0.0122,7,-20.862,1,0.0368,0.962,0.822,0.0989,0.0403,75.717,210302,3,0
0.213,0.0313,3,-26.972,1,0.034,0.95,0.93,0.0725,0.123,109.443,248478,4,0
0.224,0.0287,9,-26.305,0,0.067,0.989,0.864,0.0924,0.045,141.628,223200,4,0
0.167,0.183,10,-20.844,0,0.0472,0.978,0.838,0.11,0.0328,57.257,197838,4,0
0.625,0.164,3,-22.61,1,0.0385,0.883,0.891,0.376,0.101,120.029,233218,4,0
0.572,0.0582,8,-22.831,1,0.0339,0.533,0.858,0.0907,0.0393,140.013,201861,4,0
0.193,0.0325,7,-20.486,1,0.0453,0.923,0.903,0.102,0.0457,70.207,214580,3,0
0.341,0.0179,7,-26.399,1,0.0379,0.984,0.915,0.0967,0.0871,76.98,255974,4,0
0.304,0.00263,3,-30.648,1,0.0428,0.994,0.853,0.104,0.0539,71.113,152000,4,0
0.273,0.00195,8,-31.393,1,0.0418,0.993,0.868,0.0887,0.0922,72.179,190000,3,0
0.147,0.111,7,-20.203,0,0.0345,0.949,0.973,0.112,0.0373,70.232,174167,4,0
0.474,0.137,4,-22.538,0,0.0339,0.931,0.934,0.0792,0.152,173.06,286127,4,0
0.6,0.189,0,-18.632,1,0.0336,0.869,0.938,0.365,0.125,97.985,264828,4,0
0.693,0.235,10,-14.956,0,0.0328,0.682,0.892,0.35,0.194,130.008,205823,3,0
0.221,0.13,8,-17.905,0,0.039,0.964,0.983,0.108,0.0388,59.848,196000,4,0
0.332,0.192,9,-17.192,0,0.0356,0.986,0.839,0.131,0.0388,58.994,173898,4,0
0.438,0.126,2,-25.074,1,0.039,0.896,0.918,0.112,0.0918,139.802,248301,4,0
0.675,0.203,7,-19.789,1,0.062,0.995,0.924,0.0958,0.523,148.048,173514,4,0
0.684,0.231,7,-21.574,0,0.0391,0.899,0.935,0.114,0.0492,140.017,309429,4,0
0.369,0.174,10,-18.425,1,0.0315,0.944,0.912,0.259,0.0811,116.003,186207,4,0
0.454,0.516,11,-14.259,0,0.0347,0.0647,0.945,0.154,0.67,180.015,206000,4,0
0.202,0.00402,8,-28.875,1,0.0445,0.991,0.901,0.275,0.0975,74.234,212000,4,0
0.422,0.254,6,-15.42,0,0.0299,0.548,0.831,0.0804,0.0391,169.866,243158,4,0
0.385,0.117,4,-14.144,0,0.0344,0.536,0.882,0.121,0.038,77.007,295680,1,0
0.201,0.0597,0,-28.678,1,0.0358,0.506,0.863,0.112,0.0573,74.997,221768,4,0
0.38,0.312,6,-16.063,0,0.0314,0.574,0.845,0.0967,0.0416,179.892,278049,4,0
0.671,0.18,0,-19.015,0,0.0363,0.907,0.919,0.0983,0.281,129.988,275769,4,0
0.48,0.118,5,-14.196,1,0.0361,0.8,0.86,0.111,0.0499,123.942,272903,4,0
0.554,0.233,8,-18.207,1,0.0315,0.68,0.93,0.103,0.056,119.965,205831,4,0
0.33,0.00379,6,-26.367,1,0.073,0.991,0.882,0.0987,0.128,62.078,224000,5,0
0.388,0.247,2,-17.124,0,0.033,0.778,0.956,0.37,0.0373,153.99,212532,4,0
0.172,0.103,0,-21.672,1,0.0408,0.949,0.967,0.0868,0.0417,115.834,235500,5,0
0.258,0.149,9,-21.233,1,0.0364,0.875,0.937,0.101,0.0384,121.624,282000,4,0
0.335,0.224,3,-15.825,1,0.035,0.61,0.955,0.103,0.0937,94.017,220213,3,0
0.573,0.455,7,-13.482,0,0.0369,0.183,0.641,0.11,0.065,159.96,242987,4,0
0.2,0.106,4,-20.076,0,0.0345,0.907,0.933,0.1,0.0371,66.751,282727,4,0
0.249,0.248,10,-15.901,1,0.0486,0.915,0.834,0.111,0.0393,72.229,158080,3,0
0.263,0.00331,6,-32.774,0,0.0312,0.974,0.937,0.109,0.0386,58.452,79322,4,0
0.149,0.0362,5,-26.838,1,0.0346,0.896,0.931,0.112,0.111,80.73,147456,3,0
0.176,0.397,4,-13.147,0,0.036,0.872,0.969,0.263,0.0411,109.303,151154,3,0
0.362,0.118,9,-18.686,0,0.0443,0.932,0.987,0.108,0.0321,126.235,84096,1,0
0.316,0.141,7,-17.809,1,0.0421,0.806,0.904,0.109,0.176,68.563,139444,4,0
0.205,0.00253,7,-33.904,1,0.0414,0.813,0.935,0.0979,0.0357,69.379,115250,5,0
0.169,0.0908,0,-21.655,1,0.039,0.956,0.932,0.111,0.079,86.998,121579,4,0
0.245,0.0502,3,-23.576,1,0.0359,0.968,0.891,0.0775,0.117,100.484,123462,4,0
0.342,0.06,0,-26.254,1,0.0676,0.979,0.925,0.0981,0.187,67.231,120600,5,0
0.56,0.172,5,-9.478,0,0.0386,0.982,0.556,0.125,0.0633,123.906,106773,4,0
0.24,0.0148,9,-32.324,0,0.0609,0.995,0.975,0.0787,0.0536,58.924,114783,4,0
0.218,0.0639,0,-24.951,1,0.0433,0.974,0.913,0.115,0.105,81.854,103607,3,0
0.231,0.00369,5,-30.081,1,0.0414,0.981,0.971,0.119,0.0812,138.121,105906,5,0
0.254,0.279,2,-20.245,1,0.0415,0.959,0.958,0.131,0.0495,85.983,94187,4,0
0.626,0.0222,2,-30.144,1,0.0503,0.996,0.86,0.0898,0.185,96.124,131250,4,0
0.431,0.0015,9,-30.499,0,0.0462,0.995,0.952,0.0858,0.648,66.209,92727,5,0
0.337,0.0156,11,-30.581,0,0.0408,0.976,0.983,0.0891,0.0795,68.704,146538,5,0
0.163,0.129,2,-17.689,1,0.0393,0.864,0.112,0.0835,0.0381,132.395,115157,4,0
0.0888,0.0526,5,-24.462,1,0.0472,0.444,0.917,0.127,0.0377,76.956,166667,3,0
0.127,0.0549,7,-30.027,1,0.0553,0.943,0.937,0.0733,0.0463,67.57,186667,4,0
0.192,0.263,7,-15.69,1,0.0439,0.87,0.838,0.137,0.0864,172.899,100526,4,0
0.277,0.00131,4,-29.892,0,0.0474,0.995,0.761,0.112,0.24,75.694,73091,5,0
0.216,0.0316,0,-31.215,1,0.0615,0.948,0.878,0.0955,0.0699,134.496,159412,4,0
0.114,0.0751,4,-23.193,0,0.0401,0.977,0.932,0.108,0.0544,81.436,109430,5,0
0.538,0.107,9,-19.464,0,0.0407,0.995,0.946,0.101,0.128,119.916,109067,4,0
0.231,0.00369,5,-30.081,1,0.0414,0.981,0.971,0.119,0.0812,138.121,105906,5,0
0.502,0.0696,5,-20.769,1,0.0389,0.995,0.93,0.106,0.355,108.116,113333,4,0
0.326,0.00233,4,-29.915,0,0.0366,0.976,0.969,0.0901,0.138,98.667,103200,4,0
0.21,0.137,2,-18.881,0,0.0463,0.893,0.935,0.106,0.0851,73.099,166784,3,0
0.182,0.0149,4,-31.658,1,0.0545,0.994,0.963,0.0965,0.259,138.989,176087,3,0
0.104,0.0363,2,-26.826,0,0.0482,0.982,0.828,0.104,0.107,169.024,68095,4,0
0.309,0.269,7,-10.012,1,0.0759,0.934,0.318,0.138,0.281,134.905,90000,4,0
0.0799,0.00633,0,-35.559,1,0.0457,0.986,0.942,0.0991,0.0603,171.534,158491,3,0
0.151,0.284,1,-15.432,0,0.0353,0.804,0.986,0.0979,0.148,43.907,174706,4,0
0.198,0.181,7,-18.205,1,0.0462,0.328,0.862,0.0992,0.038,134.315,154069,4,0
0.275,0.175,9,-19.219,0,0.0517,0.976,0.942,0.0978,0.105,127.966,103936,4,0
0.151,0.0389,0,-19.233,1,0.0379,0.989,0.51,0.0899,0.103,70.98,70929,4,0
0.263,0.163,4,-15.423,0,0.0453,0.969,0.723,0.116,0.144,109.603,104274,1,0
0.562,0.00204,4,-29.306,0,0.0533,0.995,0.863,0.204,0.264,63.929,71719,4,0
0.238,0.0578,0,-22.949,1,0.0368,0.918,0.912,0.0906,0.0394,73.725,121208,3,0
0.452,0.165,0,-19.007,1,0.0415,0.994,0.915,0.11,0.18,142.374,187606,4,0
0.475,0.297,7,-9.577,1,0.0516,0.787,0.481,0.298,0.623,132.779,76684,4,0
0.538,0.0749,7,-19.378,1,0.0472,0.996,0.932,0.155,0.188,64.904,117781,4,0
0.188,0.145,4,-18.299,0,0.0418,0.938,0.932,0.145,0.061,72.665,114464,4,0
0.547,0.0697,2,-21.219,0,0.0372,0.995,0.943,0.109,0.318,60.019,112644,4,0
0.65,0.138,2,-17.802,1,0.113,0.995,0.965,0.109,0.622,114.565,78991,4,0
0.185,0.306,7,-11.4,1,0.036,0.994,0.761,0.0759,0.128,131.318,104420,3,0
0.24,0.00768,2,-35.105,1,0.05,0.979,0.965,0.343,0.161,68.083,116739,1,0
0.449,0.0091,5,-22.418,1,0.0456,0.996,0.907,0.106,0.213,39.817,65578,4,0
0.493,0.0614,9,-21.333,0,0.043,0.995,0.943,0.0958,0.168,115.334,108940,4,0
0.253,0.299,0,-11.558,1,0.0527,0.8,0.988,0.0954,0.191,121.95,95403,4,0
0.358,0.00611,5,-25.108,1,0.0508,0.996,0.921,0.124,0.394,60.83,88000,4,0
0.42,0.156,1,-16.449,1,0.0867,0.96,0.0653,0.086,0.393,130.754,124038,5,0
0.177,0.336,7,-13.96,0,0.0383,0.871,0.891,0.236,0.0665,84.684,113835,4,0
0.375,0.128,0,-20.942,1,0.045,0.973,0.959,0.371,0.594,128.686,98248,4,0
0.38,0.316,7,-16.34,0,0.0441,0.889,0.975,0.161,0.225,79.857,100434,4,0
0.167,0.14,6,-22.766,1,0.0388,0.887,0.941,0.103,0.165,76.384,304427,4,0
0.296,0.0245,7,-22.379,1,0.0374,0.893,0.933,0.0889,0.0757,131.039,223000,1,0
0.106,0.0579,0,-24.383,1,0.0412,0.915,0.943,0.103,0.0387,176.424,606134,1,0
0.14,0.0871,9,-24.918,1,0.0446,0.921,0.822,0.134,0.307,199.584,154000,4,0
0.387,0.0284,4,-24.32,0,0.0456,0.952,0.577,0.0869,0.211,94.616,177525,3,0
0.325,0.0675,0,-19.365,1,0.0357,0.983,0.881,0.116,0.0659,80.008,243228,4,0
0.295,0.699,2,-12.176,0,0.125,0.285,0.497,0.313,0.507,159.999,267093,4,0
0.447,0.0549,4,-21.901,1,0.0325,0.987,0.891,0.0992,0.137,90.515,164583,4,0
0.427,0.0401,8,-22.64,1,0.0484,0.994,0.9,0.109,0.222,76.994,405420,4,0
0.45,0.0608,4,-24.127,1,0.0381,0.938,0.84,0.101,0.0669,119.976,412000,4,0
0.0942,0.0226,8,-24.657,1,0.0343,0.991,0.948,0.123,0.0355,87.075,162077,4,0
0.44,0.083,11,-17.299,1,0.0374,0.97,0.92,0.111,0.107,122.995,258000,3,0
0.282,0.0316,1,-25.394,1,0.05,0.991,0.883,0.0985,0.0769,122.417,342000,3,0
0.299,0.033,5,-24.983,1,0.0393,0.958,0.909,0.102,0.196,124.95,204893,4,0
0.116,0.0565,0,-23.631,1,0.0392,0.982,0.872,0.0977,0.0419,76.283,167000,3,0
0.172,0.0412,1,-22.274,1,0.0355,0.993,0.946,0.107,0.0339,71.763,198000,5,0
0.163,0.776,7,-20.658,0,0.793,0.932,0.000784,0.964,0.0349,49.811,146964,4,0
0.183,0.0865,2,-21.44,1,0.0446,0.989,0.921,0.0851,0.0362,116.139,403293,3,0
0.073,0.0856,2,-20.873,1,0.0437,0.988,0.914,0.079,0.0395,57.755,252747,4,0
0.126,0.0588,9,-22.643,1,0.0398,0.99,0.517,0.081,0.0358,74.304,356267,3,0
0.21,0.0135,2,-28.024,1,0.0543,0.995,0.827,0.0819,0.165,82.08,266800,3,0
0.196,0.137,9,-22.655,1,0.0406,0.986,0.544,0.0507,0.0322,116.955,196720,5,0
0.289,0.00609,6,-27.768,1,0.0477,0.996,0.924,0.112,0.627,73.824,140253,1,0
0.288,0.245,7,-17.701,0,0.0404,0.935,0.0528,0.0797,0.0367,69.375,460827,3,0
0.2,0.125,9,-18.181,1,0.0453,0.982,0.873,0.0586,0.0388,69.847,177107,4,0
0.337,0.0794,9,-22.768,0,0.061,0.996,0.941,0.0688,0.335,72.289,137840,5,0
0.332,0.287,11,-13.189,1,0.101,0.887,0.633,0.389,0.157,97.706,297560,4,0
0.334,0.248,0,-21.52,1,0.164,0.972,0.873,0.96,0.119,136.753,312333,3,0
0.157,0.801,4,-17.556,1,0.328,0.872,0.985,0.834,0.0449,87.323,222027,3,0
0.101,0.253,11,-22.627,1,0.0924,0.888,0.85,0.886,0.0739,170.655,286853,4,0
0.231,0.194,4,-15.437,1,0.0497,0.876,0.000513,0.415,0.0498,112.656,255840,4,0
0.206,0.288,5,-19.731,1,0.0432,0.633,0.26,0.526,0.0389,88.039,254747,3,0
0.289,0.115,2,-23.475,1,0.0434,0.941,0.762,0.373,0.0599,88.61,262960,3,0
0.233,0.208,7,-19.222,1,0.0469,0.93,7.44e-05,0.463,0.188,83.218,282160,3,0
0.65,0.11,5,-22.054,1,0.0355,0.959,0.791,0.105,0.291,75.0,187547,4,0
0.413,0.161,0,-16.236,1,0.0363,0.98,0.95,0.366,0.0685,133.89,124866,4,0
0.112,0.0998,6,-22.542,1,0.0367,0.992,0.972,0.105,0.0635,72.586,153000,3,0
0.423,0.132,4,-20.612,1,0.0409,0.933,0.977,0.0878,0.0646,80.222,252540,4,0
0.163,0.0146,3,-28.445,0,0.0465,0.975,0.895,0.104,0.0336,131.817,235920,5,0
0.15,0.00582,10,-37.626,1,0.04,0.96,0.944,0.0915,0.044,66.495,210496,3,0
0.224,0.0819,7,-25.732,1,0.0562,0.966,0.951,0.105,0.0732,74.546,160079,3,0
0.347,0.175,5,-15.339,1,0.0358,0.898,0.00444,0.117,0.396,75.332,125415,3,0
0.276,0.0436,7,-25.021,1,0.0421,0.959,0.945,0.0912,0.0505,73.436,195031,4,0
0.178,0.0334,7,-29.945,1,0.0531,0.992,0.87,0.0981,0.0672,137.804,221154,3,0
0.217,0.0502,1,-20.193,0,0.0382,0.968,0.945,0.0975,0.0375,50.472,200800,4,0
0.0894,0.0972,6,-21.119,1,0.039,0.995,0.962,0.122,0.0439,86.656,222793,4,0
0.164,0.0124,7,-34.735,1,0.0528,0.979,0.926,0.103,0.0369,74.711,180403,4,0
0.203,0.217,5,-11.872,1,0.0384,0.925,0.901,0.154,0.0591,124.783,163266,4,0
0.565,0.0581,9,-18.592,0,0.0325,0.981,0.92,0.0984,0.0514,79.904,335668,4,0
0.195,0.0648,5,-20.575,0,0.0421,0.947,0.544,0.0734,0.0344,135.649,238515,4,0
0.296,0.0245,7,-22.379,1,0.0374,0.893,0.933,0.0889,0.0757,131.039,223000,1,0
0.152,0.0166,7,-31.222,1,0.0484,0.957,0.927,0.131,0.0398,72.237,153993,3,0
0.323,0.000865,2,-31.954,0,0.0459,0.99,0.926,0.0931,0.116,70.326,237074,3,0
0.291,0.203,4,-11.247,0,0.0417,0.777,0.827,0.11,0.155,122.548,135368,4,0
0.497,0.0396,5,-20.431,1,0.067,0.995,0.915,0.0825,0.276,95.703,172041,4,0
0.239,0.237,4,-9.207,0,0.0402,0.914,2.91e-05,0.147,0.266,58.037,192785,4,0
0.6,0.223,9,-11.71,1,0.0371,0.738,0.104,0.397,0.135,110.964,114470,4,0
0.177,0.0567,4,-22.108,1,0.0449,0.933,0.857,0.0986,0.0775,127.005,220125,3,0
0.45,0.0317,10,-21.746,1,0.0617,0.987,0.911,0.112,0.384,75.522,145738,4,0
0.471,0.0259,8,-20.399,1,0.0568,0.985,0.897,0.125,0.361,112.857,119015,4,0
0.0873,0.00848,0,-31.338,1,0.0556,0.994,0.98,0.0861,0.0784,73.774,439507,4,0
0.276,0.0436,7,-25.021,1,0.0421,0.959,0.945,0.0912,0.0505,73.436,195031,4,0
0.224,0.0819,7,-25.732,1,0.0562,0.966,0.951,0.105,0.0732,74.546,160079,3,0
0.398,0.101,0,-16.864,1,0.0754,0.987,0.938,0.105,0.158,74.834,112458,1,0
0.498,0.182,6,-19.628,0,0.135,0.983,0.941,0.0974,0.685,150.037,41064,4,0
0.257,0.00527,6,-32.201,1,0.0481,0.992,0.868,0.101,0.12,68.879,336225,4,0
0.413,0.161,0,-16.236,1,0.0363,0.98,0.95,0.366,0.0685,133.89,124866,4,0
0.123,0.0427,2,-25.945,1,0.0324,0.847,0.881,0.111,0.0364,166.657,338826,5,0
0.43,0.0597,5,-19.48,1,0.0421,0.703,0.922,0.237,0.14,100.541,158526,3,0
0.544,0.223,5,-23.447,0,0.059,0.979,0.967,0.103,0.672,75.008,138038,4,0
0.0604,0.162,3,-24.218,0,0.057,0.685,0.954,0.108,0.0344,62.472,220590,4,0
0.459,0.0508,11,-22.937,1,0.0259,0.981,0.966,0.0929,0.0763,79.98,180759,4,0
0.2,0.0361,6,-28.412,0,0.041,0.788,0.962,0.102,0.0379,70.479,278361,4,0
0.0603,0.201,5,-20.78,1,0.0434,0.92,0.962,0.361,0.0398,53.866,198949,5,0
0.174,0.257,10,-20.052,1,0.0359,0.594,0.968,0.405,0.206,126.677,179160,1,0
0.731,0.0496,9,-26.015,0,0.0437,0.982,0.899,0.099,0.855,100.044,134400,4,0
0.543,0.101,5,-24.425,0,0.0408,0.984,0.928,0.085,0.306,179.932,122667,4,0
0.323,0.00605,11,-28.957,0,0.037,0.989,0.0485,0.0913,0.202,137.315,160682,3,0
0.608,0.0549,7,-24.912,0,0.0417,0.985,0.671,0.363,0.341,110.144,135419,4,0
0.199,0.00553,7,-37.848,1,0.0465,0.986,0.951,0.0939,0.0379,75.686,181030,4,0
0.127,0.00904,7,-32.601,1,0.0468,0.984,0.962,0.0846,0.0379,173.78,226744,3,0
0.205,0.0396,7,-29.014,1,0.0392,0.897,0.986,0.141,0.0629,76.308,199054,4,0
0.29,0.0355,7,-29.762,1,0.0446,0.982,0.974,0.0512,0.0334,67.245,190120,3,0
0.239,0.0268,7,-27.424,1,0.0457,0.984,0.928,0.111,0.196,71.313,264099,1,0
0.739,0.303,0,-12.684,1,0.0863,0.908,0.938,0.104,0.125,125.93,156161,4,0
0.702,0.49,11,-13.862,1,0.0569,0.296,0.911,0.124,0.21,109.808,197722,4,0
0.461,0.091,5,-23.135,1,0.0357,0.986,0.924,0.0868,0.336,120.093,426876,4,0
0.22,0.259,4,-8.394,0,0.0416,0.952,4.08e-06,0.236,0.234,127.42,188083,3,0
0.174,0.215,4,-16.719,0,0.0384,0.911,0.893,0.366,0.0376,110.924,359300,4,0
0.583,0.123,6,-11.904,0,0.0458,0.984,0.923,0.111,0.0846,79.894,254500,4,0
0.581,0.193,7,-11.711,1,0.04,0.973,0.916,0.112,0.381,96.152,171802,4,0
0.539,0.245,10,-10.877,0,0.062,0.985,0.905,0.0979,0.339,124.324,200000,4,0
0.537,0.0691,5,-13.325,1,0.0559,0.987,0.876,0.0847,0.215,84.532,154818,3,0
0.495,0.204,2,-12.106,1,0.0379,0.974,0.926,0.115,0.22,67.297,181040,4,0
0.645,0.167,3,-14.002,1,0.041,0.993,0.944,0.113,0.463,57.504,183000,4,0
0.51,0.106,9,-13.401,1,0.0438,0.989,0.872,0.114,0.421,159.371,222831,4,0
0.367,0.0354,9,-21.196,0,0.0356,0.944,0.846,0.245,0.0518,143.147,213000,5,0
0.606,0.0925,7,-13.312,0,0.0507,0.987,0.874,0.0931,0.203,89.533,261994,3,0
0.356,0.0106,2,-26.273,1,0.0434,0.877,0.867,0.0849,0.152,68.423,131455,5,0
0.327,0.0673,7,-20.027,1,0.037,0.987,0.887,0.108,0.0791,139.637,91286,4,0
0.304,0.257,0,-16.879,1,0.0535,0.99,0.905,0.078,0.0356,129.176,102187,4,0
0.0878,0.0334,0,-25.748,1,0.0407,0.822,0.93,0.0879,0.0668,78.933,111409,4,0
0.0736,0.0229,1,-32.397,1,0.0483,0.947,0.971,0.111,0.111,75.712,186600,4,0
0.203,0.27,2,-19.036,0,0.0355,0.987,0.965,0.358,0.106,86.432,118979,3,0
0.169,0.00607,1,-34.255,1,0.0421,0.994,0.884,0.09,0.0286,76.444,68290,4,0
0.338,0.00807,2,-20.663,0,0.041,0.995,0.882,0.0803,0.037,117.223,104704,3,0
0.251,0.0671,11,-24.391,0,0.0422,0.958,0.903,0.0733,0.0361,78.05,126000,3,0
0.472,0.00969,2,-19.715,1,0.0391,0.981,0.88,0.133,0.176,109.958,170727,4,0
0.2,0.0272,2,-25.796,1,0.0419,0.945,0.967,0.102,0.0635,71.753,94929,3,0
0.135,0.00229,6,-35.645,0,0.0458,0.986,0.966,0.0674,0.0396,143.425,92250,4,0
0.5,0.0647,9,-21.193,0,0.0323,0.993,0.898,0.101,0.0478,70.019,120526,4,0
0.224,0.111,5,-20.452,1,0.0456,0.919,0.98,0.103,0.334,88.749,94848,3,0
0,0.131,4,-21.125,0,0,0.987,0.883,0.0773,0,0,79528,0,0
0.068,0.231,7,-23.855,1,0.041,0.901,0.955,0.369,0.0721,50.73,136905,4,0
0.295,0.0729,0,-24.407,1,0.0481,0.762,0.82,0.103,0.0937,64.505,127857,3,0
0.114,0.0791,4,-20.626,1,0.0391,0.964,0.915,0.107,0.0449,91.376,152459,3,0
0.288,0.169,0,-19.843,1,0.0366,0.653,0.95,0.107,0.0399,72.4,104048,4,0
0.231,0.329,2,-12.587,1,0.041,0.888,0.8,0.0594,0.076,131.534,124038,3,0
0.248,0.0182,7,-28.309,1,0.0442,0.985,0.886,0.113,0.0576,75.633,110500,5,0
0.409,0.00865,2,-21.257,1,0.0377,0.992,0.972,0.114,0.148,63.947,79802,3,0
0.15,0.0198,7,-34.364,1,0.0521,0.993,0.632,0.114,0.0906,139.531,179423,3,0
0.364,0.295,5,-8.218,1,0.0595,0.981,0.287,0.133,0.271,134.466,111572,3,0
0.46,0.0224,0,-18.647,1,0.0442,0.994,0.918,0.127,0.154,111.514,111964,3,0
0.593,0.0803,1,-20.292,0,0.0341,0.99,0.932,0.0889,0.169,112.05,162857,4,0
0.129,0.11,4,-22.32,0,0.0406,0.984,0.996,0.139,0.11,81.573,117661,3,0
0.404,0.0451,9,-18.503,0,0.0587,0.994,0.916,0.148,0.203,69.026,64783,4,0
0.311,0.00322,2,-22.186,0,0.0449,0.995,0.548,0.098,0.151,115.839,97640,4,0
0.244,0.333,2,-18.283,1,0.0596,0.986,0.938,0.0756,0.0415,121.452,94603,4,0
0.0958,0.00392,9,-38.467,0,0.0361,0.991,0.936,0.108,0.111,70.759,127478,3,0
0.215,0.0108,0,-20.695,0,0.0407,0.992,0.93,0.0965,0.0967,82.887,201333,4,0
0.34,0.0373,2,-21.82,0,0.0356,0.96,0.907,0.133,0.0472,113.564,144737,4,0
0.263,0.0169,1,-31.273,1,0.0474,0.994,0.92,0.0965,0.047,117.351,141456,4,0
0.205,0.00253,7,-33.904,1,0.0414,0.813,0.935,0.0979,0.0357,69.379,115250,5,0
0.272,0.0676,11,-16.911,0,0.0381,0.992,0.954,0.102,0.0612,118.256,121344,4,0
0.147,0.0434,5,-20.86,0,0.0372,0.977,0.938,0.115,0.0357,84.408,120000,3,0
0.359,0.196,2,-22.838,0,0.0679,0.992,0.93,0.0943,0.0478,74.845,82570,4,0
0.253,0.0949,0,-27.861,1,0.0384,0.894,0.878,0.0962,0.313,71.938,108878,4,0
