@relation data

@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute featured numeric

@data
0.342,0.579,11,-5.844,1,0.0314,0.00689,0.622,0.221,0.161,129.922,235566,4,0
0.613,0.66,2,-7.509,1,0.0765,0.234,0,0.0896,0.108,88.182,262012,4,0
0.148,0.0823,0,-23.8,1,0.0361,0.821,0.895,0.109,0.0364,138.061,96666,3,0
0.676,0.863,0,-3.924,1,0.0828,0.0674,0,0.0616,0.529,98.039,189630,4,0
0.756,0.344,10,-13.436,1,0.302,0.0279,0,0.112,0.144,86.972,227640,4,0
0.744,0.533,6,-4.849,0,0.215,0.745,0.497,0.205,0.687,141.929,312033,4,0
0.298,0.652,2,-8.491,1,0.0355,0.177,0.0192,0.131,0.445,174.634,249382,3,0
0.62,0.586,3,-5.836,0,0.0751,0.0446,0,0.415,0.394,74.965,194307,4,0
0.45,0.335,7,-7.464,1,0.0298,0.785,0.000001,0.0979,0.25,109.908,281235,4,0
0.458,0.561,10,-4.819,1,0.0269,0.0965,0,0.156,0.206,149.875,197411,3,0
0.31,0.268,10,-14.487,1,0.0312,0.783,0.0106,0.109,0.175,97.073,124501,4,0
0.659,0.77,6,-4.223,0,0.235,0.193,0,0.1,0.542,77.403,148520,4,0
0.765,0.354,7,-12.508,1,0.0523,0.568,0.158,0.092,0.351,95.066,197680,4,0
0.717,0.496,5,-6.263,0,0.045,0.015,0,0.139,0.301,140.01,187320,4,0
0.785,0.514,1,-8.042,1,0.0463,0.0422,0.00137,0.0532,0.595,103.989,179120,4,0
0.842,0.628,8,-9.456,0,0.0655,0.193,0.0842,0.107,0.157,112.001,188904,4,0
0.568,0.375,2,-9.833,1,0.024,0.245,0.0374,0.107,0.319,101.005,229760,4,0
0.481,0.316,0,-13.977,1,0.037,0.89,0.00158,0.37,0.176,117.383,184991,4,0
0.621,0.763,9,-5.822,1,0.0359,0.163,0,0.184,0.696,139.928,202373,4,0
0.628,0.686,11,-7.195,1,0.0355,0.231,0.000425,0.106,0.763,91.985,167587,4,0
0.526,0.578,8,-6.494,1,0.0891,0.176,0.000322,0.23,0.557,169.843,170118,4,0
0.702,0.828,6,-5.078,0,0.331,0.147,0,0.133,0.671,139.801,164650,4,0
0.631,0.74,5,-7.046,0,0.0458,0.541,0,0.159,0.741,94.886,179373,4,0
0.847,0.656,2,-4.976,1,0.115,0.00451,0.000854,0.143,0.234,114.001,154787,4,0
0.828,0.519,11,-10.916,0,0.0717,0.0303,0.214,0.0644,0.596,121.311,329450,4,0
0.119,0.491,3,-9.855,1,0.037,0.947,0.112,0.368,0.0323,95.288,107521,3,0
0.527,0.159,7,-17.064,1,0.0517,0.885,0.0129,0.558,0.286,157.748,165691,5,0
0.53,0.716,7,-6.594,1,0.0491,0.438,0.023,0.391,0.329,179.976,262760,3,0
0.568,0.696,3,-5.09,0,0.0295,0.102,0,0.139,0.286,128.04,201080,4,0
0.416,0.611,0,-6.974,1,0.0347,0.00513,0.883,0.109,0.0495,122.986,206827,3,0
0.305,0.301,8,-14.128,1,0.0294,0.948,0.811,0.15,0.0363,172.105,178399,5,0
0.822,0.589,1,-5.329,1,0.198,0.0287,0,0.0962,0.51,146.888,108573,4,0
0.605,0.504,6,-10.61,1,0.0282,0.889,0.00977,0.117,0.73,134.982,216599,4,0
0.815,0.45,8,-7.791,1,0.0703,0.157,0.00001,0.0563,0.382,135.89,218467,4,0
0.843,0.543,10,-8.764,0,0.221,0.415,0,0.2,0.624,127.917,183221,4,0
0.598,0.849,4,-8.471,0,0.355,0.535,0,0.17,0.605,90.08,198740,4,0
0.278,0.54,2,-7.18,0,0.0861,0.685,0,0.136,0.241,82.736,171321,1,0
0.528,0.546,8,-7.565,1,0.0305,0.0255,0.000006,0.0707,0.29,141.929,289093,4,0
0.701,0.625,10,-6.751,0,0.0829,0.304,0,0.116,0.226,139.17,238486,4,0
0.402,0.932,10,-4.719,1,0.156,0.0574,0,0.0924,0.42,155.032,209640,4,0
0.742,0.543,5,-6.159,1,0.0326,0.379,0,0.177,0.831,101.085,172440,4,0
0.502,0.556,8,-5.091,0,0.0516,0.025,0,0.497,0.31,75.022,181089,4,0
0.776,0.482,1,-11.268,1,0.0356,0.481,0.0457,0.11,0.128,136.015,247893,4,0
0.682,0.809,2,-6.578,1,0.0305,0.3,0.00594,0.309,0.647,129.96,186067,4,0
0.719,0.472,5,-11.592,0,0.118,0.0766,0.0109,0.111,0.323,150.97,159007,4,0
0.325,0.761,3,-4.717,1,0.0367,0.000862,0.00414,0.261,0.0819,143.427,310413,4,0
0.366,0.389,7,-10.194,1,0.0314,0.224,0.74,0.2,0.429,179.784,227253,4,0
0.889,0.391,0,-8.41,1,0.0529,0.334,0.000001,0.103,0.396,105.98,201280,4,0
0.833,0.435,5,-7.398,0,0.175,0.618,0.000002,0.116,0.404,114.016,162000,4,0
0.487,0.618,5,-6.832,1,0.0301,0.566,0,0.117,0.542,72.976,232640,4,0
0.67,0.603,10,-5.821,0,0.0274,0.585,0.168,0.163,0.776,128.1,172867,4,0
0.252,0.0444,9,-24.305,0,0.0418,0.941,0.944,0.105,0.0567,118.91,158201,4,0
0.687,0.433,5,-11.137,0,0.0737,0.703,0.000686,0.147,0.571,159.893,187979,4,0
0.521,0.679,9,-5.605,1,0.0374,0.00907,0.755,0.245,0.541,123.897,397525,4,0
0.52,0.584,6,-9.225,0,0.283,0.205,0.000388,0.114,0.208,166.518,200587,3,0
0.577,0.784,6,-4.396,1,0.0493,0.197,0,0.0963,0.757,158.085,212707,4,0
0.859,0.358,2,-7.527,1,0.0681,0.0766,0,0.0858,0.525,90.013,195657,4,0
0.69,0.672,5,-5.696,0,0.205,0.186,0,0.189,0.354,68.043,258320,4,0
0.403,0.356,7,-6.173,1,0.0287,0.712,0.000002,0.109,0.194,108.989,328016,4,0
0.445,0.149,9,-14.205,1,0.0445,0.875,0.000002,0.3,0.204,104.499,150972,4,0
0.527,0.455,2,-7.717,1,0.142,0.0125,0.000003,0.0933,0.61,84.056,178307,4,0
0.513,0.736,4,-5.852,1,0.0291,0.111,0.0139,0.0526,0.675,89.035,274427,4,0
0.795,0.435,9,-8.087,1,0.258,0.228,0,0.095,0.128,124.038,224575,4,0
0.628,0.822,10,-4.279,0,0.0372,0.175,0,0.28,0.83,98.961,180760,4,0
0.559,0.783,0,-7.494,1,0.0424,0.0764,0.0525,0.087,0.92,100.034,238267,4,0
0.88,0.775,7,-5.133,1,0.0952,0.113,0.00264,0.0943,0.284,96.507,199400,4,0
0.811,0.642,4,-8.274,0,0.107,0.00438,0.000657,0.0665,0.487,130.069,162481,4,0
0.622,0.863,8,-3.181,1,0.0564,0.00229,0,0.055,0.83,139.071,176413,4,0
0.477,0.295,0,-10.191,0,0.0297,0.569,0.0753,0.608,0.182,126.674,352520,4,0
0.862,0.598,8,-6.667,0,0.0612,0.229,0.00304,0.135,0.561,141.934,148747,4,0
0.634,0.861,9,-3.874,0,0.0387,0.0341,0.000007,0.0744,0.708,139.988,204453,4,0
0.488,0.961,0,-4.21,0,0.0728,0.000132,0.000001,0.504,0.458,145.99,186813,4,0
0.55,0.795,7,-5.588,1,0.0354,0.00482,0,0.141,0.4,127.003,206013,4,0
0.465,0.259,7,-8.028,1,0.0356,0.832,0,0.118,0.185,91.706,175324,4,0
0.632,0.947,2,-2.332,1,0.0354,0.00458,0.00004,0.341,0.683,124.968,207280,4,0
0.678,0.513,10,-7.527,0,0.0727,0.286,0.000004,0.109,0.582,74.983,185973,4,0
0.534,0.973,0,-2.845,1,0.0679,0.0358,0.238,0.0502,0.714,95.984,222960,4,0
0.749,0.876,5,-4.876,1,0.081,0.0103,0.000002,0.147,0.791,120.04,185813,4,0
0.457,0.594,0,-9.581,1,0.0695,0.123,0,0.0937,0.294,74.983,307162,4,0
0.321,0.533,0,-8.895,1,0.0349,0.21,0.002,0.182,0.0542,107.162,223530,3,0
0.462,0.568,7,-7.125,1,0.0328,0.0278,0,0.0902,0.253,137.673,110763,3,0
0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,204727,4,0
0.725,0.617,0,-13.182,1,0.0926,0.00543,0.608,0.0744,0.312,140,148177,4,0
0.607,0.812,9,-4.997,1,0.0713,0.483,0,0.1,0.654,151.878,208750,4,0
0.574,0.872,8,-5.733,1,0.0721,0.0628,0.000593,0.104,0.535,105.045,182040,4,0
0.713,0.531,6,-8.276,1,0.258,0.0349,0,0.115,0.544,135.968,220640,4,0
0.705,0.514,11,-8.006,1,0.0293,0.0339,0.161,0.106,0.236,120.01,160010,4,0
0.46,0.583,4,-7.146,0,0.0361,0.177,0.000011,0.23,0.588,125.107,223813,5,0
0.353,0.142,7,-20.321,0,0.0597,0.946,0.766,0.364,0.13,62.956,65120,3,0
0.487,0.388,1,-14.608,1,0.367,0.991,0.929,0.394,0.252,74.743,74160,4,0
0.525,0.755,11,-5.288,1,0.132,0.002,0.000011,0.287,0.671,196.042,188115,4,0
0.332,0.0924,3,-15.717,1,0.0435,0.931,0,0.125,0.251,119.581,46656,5,0
0.524,0.78,10,-7.211,0,0.0523,0.605,0.0926,0.392,0.345,121.972,296880,4,0
0.447,0.341,8,-9.413,1,0.0336,0.82,0.000249,0.127,0.174,109.091,303750,4,0
0.771,0.489,8,-6.362,1,0.128,0.186,0,0.215,0.605,112.037,219148,4,0
0.663,0.79,2,-5.107,1,0.0332,0.122,0,0.0932,0.861,99.992,162160,4,0
0.604,0.539,7,-5.29,1,0.17,0.00113,0,0.128,0.0875,148.458,157508,4,0
0.673,0.381,10,-11.09,1,0.0335,0.713,0.00277,0.119,0.113,94.988,256547,4,0
0.662,0.499,9,-10.287,0,0.0314,0.302,0.476,0.0888,0.32,103.054,190187,4,0
0.457,0.482,9,-7.585,1,0.0285,0.686,0,0.122,0.161,129.851,340053,4,0
0.337,0.531,1,-5.656,1,0.0288,0.766,0.00202,0.0892,0.066,79.976,290280,4,0
0.451,0.174,10,-15.083,0,0.0297,0.849,0.0455,0.105,0.105,80.349,210347,4,0
0.496,0.228,7,-14.364,0,0.0447,0.867,0.0034,0.0702,0.262,81.466,305427,4,0
0.625,0.851,2,-4.783,1,0.0444,0.0028,0.0398,0.0722,0.267,107.987,174219,4,0
0.512,0.874,10,-6.182,0,0.0558,0.00798,0.000106,0.246,0.129,126.029,351467,4,0
0.403,0.653,0,-5.537,1,0.271,0.0228,0.000003,0.205,0.444,171.38,190096,4,0
0.442,0.205,10,-9.871,1,0.0354,0.906,0.000035,0.102,0.497,94.371,114720,4,0
0.632,0.896,0,-5.032,1,0.0337,0.000021,0.000537,0.0831,0.66,125.019,228004,4,0
0.691,0.672,2,-6.503,1,0.427,0.36,0,0.0594,0.584,170.917,145041,3,0
0.759,0.609,1,-7.944,1,0.464,0.0317,0,0.122,0.327,74.084,168649,4,0
0.381,0.639,4,-11.56,0,0.0549,0.196,0.453,0.378,0.128,136.55,258561,5,0
0.676,0.947,11,-5.88,0,0.461,0.0413,0.000073,0.366,0.585,169.982,231685,4,0
0.418,0.574,11,-4.497,0,0.0343,0.00107,0,0.114,0.324,175.816,229533,3,0
0.772,0.781,0,-4.695,1,0.029,0.233,0,0.184,0.963,108.999,206333,4,0
0.265,0.221,4,-9.453,0,0.0308,0.851,0.0087,0.0684,0.0371,77.696,254142,1,0
0.5,0.858,0,-6.94,1,0.0341,0.281,0.019,0.13,0.725,98.06,264373,4,0
0.733,0.612,1,-7.677,1,0.314,0.142,0,0.0837,0.28,140.097,192052,4,0
0.468,0.886,9,-3.278,1,0.0495,0.00634,0,0.135,0.587,167.9,172836,4,0
0.403,0.337,0,-7.609,1,0.0325,0.821,0.00153,0.0837,0.121,159.338,218013,4,0
0.805,0.581,0,-9.06,1,0.372,0.045,0.000003,0.0534,0.349,99.995,183000,4,0
0.466,0.228,2,-13.871,0,0.0533,0.961,0.00644,0.191,0.142,125.808,248911,4,0
0.47,0.418,0,-14.472,1,0.327,0.732,0.204,0.112,0.342,163.439,395333,4,0
0.738,0.573,6,-11.434,1,0.402,0.168,0,0.0566,0.728,87.949,163636,4,0
0.355,0.822,9,-6.254,1,0.0512,0.000519,0.0719,0.258,0.23,183.894,269707,4,0
0.656,0.573,4,-7.833,0,0.431,0.109,0,0.0829,0.442,152.225,240920,4,0
0.702,0.413,8,-8.538,1,0.0961,0.626,0.00004,0.103,0.263,75.832,197747,4,0
0.64,0.466,1,-9.529,1,0.0589,0.147,0.000077,0.105,0.139,141.966,158507,4,0
0.731,0.646,1,-5.349,1,0.102,0.0076,0.000394,0.08,0.667,168.067,178603,4,0
0.6,0.717,0,-3.412,0,0.0437,0.0314,0,0.166,0.277,149.933,179427,4,0
0.608,0.459,6,-7.012,0,0.158,0.579,0.000006,0.124,0.216,79.083,183505,4,0
0.875,0.717,5,-7.236,1,0.189,0.0708,0.000495,0.0949,0.607,153.037,176112,4,0
0.653,0.62,11,-5.797,1,0.28,0.634,0.000005,0.512,0.584,179.8,191560,3,0
0.518,0.818,11,-4.747,0,0.0445,0.00684,0.000011,0.125,0.345,124.043,206373,4,0
0.786,0.74,10,-4.701,1,0.275,0.14,0,0.109,0.586,135.007,195265,4,0
0.507,0.223,10,-13.161,1,0.0684,0.785,0,0.187,0.267,71.036,143350,4,0
0.888,0.385,0,-8.62,1,0.0528,0.322,0.000007,0.112,0.356,105.968,201280,4,0
0.61,0.719,1,-11.269,1,0.191,0.618,0.000139,0.306,0.484,123.594,87111,4,0
0.782,0.657,11,-5.52,0,0.194,0.352,0.000001,0.187,0.755,119.901,153958,4,0
0.727,0.329,8,-10.4,1,0.0724,0.792,0,0.11,0.564,90.09,197452,4,0
0.661,0.58,4,-7.861,1,0.0273,0.704,0.00242,0.148,0.886,140.004,133147,4,0
0.712,0.66,1,-8.797,1,0.051,0.0457,0.000293,0.084,0.399,136.592,242854,3,0
0.576,0.693,9,-12.178,1,0.0556,0.502,0.0563,0.164,0.386,158.995,184741,4,0
0.783,0.701,7,-6.42,0,0.209,0.0172,0,0.275,0.355,149.924,153715,4,0
0.522,0.923,2,-4.56,1,0.0539,0.0125,0.017,0.0854,0.595,170.057,245960,4,0
0.876,0.758,0,-7.493,1,0.0829,0.0225,0.265,0.0274,0.91,118.014,323467,4,0
0.599,0.429,6,-10.055,0,0.0388,0.183,0.0175,0.11,0.195,74.986,236760,4,0
0.4,0.876,10,-6.024,1,0.318,0.0708,0,0.323,0.345,126.546,168169,4,0
0.911,0.723,5,-5.606,0,0.308,0.367,0,0.137,0.298,133.022,219989,4,0
0.498,0.788,7,-7.597,1,0.0346,0.0163,0.394,0.154,0.638,92.075,225396,4,0
0.747,0.578,6,-5.779,1,0.032,0.0336,0.00334,0.0872,0.548,109.985,218591,4,0
0.848,0.421,10,-8.025,0,0.0648,0.0656,0.00151,0.136,0.212,141.01,370440,4,0
0.735,0.653,8,-5.536,1,0.0638,0.0455,0.000003,0.104,0.452,80.533,155653,4,0
0.482,0.363,10,-10.926,1,0.0309,0.936,0.000109,0.104,0.261,135.779,199080,4,0
0.676,0.691,0,-7.06,1,0.0288,0.0802,0.000191,0.189,0.058,93.987,207387,4,0
0.778,0.716,8,-7.224,0,0.129,0.236,0,0.291,0.857,114.942,263027,4,0
0.48,0.512,11,-6.834,1,0.084,0.179,0.00164,0.0673,0.161,117.247,361700,4,0
0.678,0.763,7,-7.737,1,0.0608,0.00318,0.00648,0.131,0.465,112.03,200360,4,0
0.598,0.891,9,-3.458,0,0.262,0.113,0,0.168,0.942,202.039,165093,4,0
0.507,0.757,6,-7.456,1,0.0631,0.108,0.00157,0.648,0.53,140.041,219240,3,0
0.753,0.907,7,-4.164,1,0.211,0.356,0,0.307,0.942,105.145,242939,4,0
0.497,0.387,7,-11.36,1,0.0448,0.629,0.000007,0.282,0.201,168.092,174453,4,0
0.358,0.543,0,-8.643,1,0.0377,0.203,0,0.138,0.33,122.455,192355,4,0
0.628,0.776,1,-6.235,1,0.0511,0.0292,0,0.107,0.273,126.688,204656,5,0
0.805,0.822,10,-5.161,1,0.0672,0.432,0,0.131,0.909,100.033,213412,4,0
0.55,0.801,4,-5.697,0,0.031,0.000004,0.0288,0.173,0.753,119.968,195880,4,0
0.367,0.327,8,-8.896,0,0.0322,0.895,0.000002,0.128,0.114,87.235,187803,4,0
0.522,0.614,0,-8.186,0,0.0289,0.768,0.274,0.13,0.367,103.055,193600,4,0
0.399,0.306,11,-11.969,1,0.0316,0.723,0.000024,0.118,0.127,138.258,165345,4,0
0.488,0.16,7,-12.869,1,0.0305,0.786,0.00926,0.111,0.116,105.945,191573,4,0
0.576,0.753,4,-6.199,1,0.0397,0.216,0.000007,0.177,0.57,77.494,250173,4,0
0.943,0.461,5,-6.066,1,0.115,0.025,0,0.0846,0.149,130.002,162267,4,0
0.371,0.455,5,-10.521,1,0.0361,0.526,0.00131,0.0599,0.329,104.338,245427,4,0
0.567,0.342,0,-7.559,1,0.0317,0.72,0.00315,0.147,0.246,168.988,163787,3,0
0.553,0.255,0,-17.206,1,0.0954,0.969,0.536,0.112,0.428,98.96,302986,4,0
0.532,0.616,10,-7.074,0,0.0328,0.186,0,0.0928,0.292,101.883,223147,4,0
0.715,0.632,0,-7.093,1,0.0348,0.438,0.0859,0.0923,0.586,122.036,187641,4,0
0.71,0.788,11,-6.103,0,0.0589,0.000346,0.00735,0.254,0.743,139.999,182107,4,0
0.611,0.829,4,-7.562,1,0.0377,0.229,0.104,0.313,0.617,106.98,181600,4,0
0.558,0.52,5,-9.12,1,0.0278,0.213,0.538,0.0832,0.127,147.989,273771,4,0
0.656,0.928,2,-4.346,1,0.318,0.0241,0,0.353,0.434,90.011,178733,4,0
0.849,0.493,1,-4.1,0,0.0417,0.456,0.000463,0.133,0.447,97.012,175240,4,0
0.544,0.621,2,-6.83,0,0.0381,0.0111,0.00458,0.106,0.225,125.908,293680,4,0
0.561,0.382,6,-6.981,1,0.0321,0.748,0.000297,0.11,0.202,95.86,170827,4,0
0.46,0.629,5,-5.47,1,0.0294,0.321,0.00125,0.0837,0.34,120.15,232493,4,0
0.504,0.423,2,-10.213,1,0.0437,0.123,0.00312,0.0558,0.203,119.493,376240,4,0
0.691,0.802,7,-5.327,1,0.137,0.0901,0.000017,0.0799,0.427,104.163,196427,4,0
0.749,0.825,8,-5.119,1,0.0335,0.0185,0.468,0.104,0.577,121.014,373080,4,0
0.636,0.718,1,-4.833,0,0.0313,0.00483,0.000007,0.292,0.437,143.929,217867,4,0
0.403,0.826,6,-4.594,1,0.0526,0.0683,0,0.117,0.726,180.029,183733,4,0
0.464,0.71,7,-3.521,1,0.0293,0.0306,0,0.303,0.456,135.952,295920,4,0
0.516,0.0193,2,-14.564,1,0.0377,0.943,0.000005,0.209,0.165,91.879,187453,3,0
0.651,0.856,1,-5.086,1,0.053,0.00855,0.000006,0.062,0.836,161.016,197933,4,0
0.771,0.449,1,-7.842,1,0.0358,0.24,0.000009,0.107,0.0752,92.489,183445,4,0
0.518,0.612,2,-6.189,0,0.0335,0.000645,0.000003,0.189,0.483,145.039,211880,4,0
0.792,0.571,8,-7.539,0,0.094,0.301,0,0.1,0.556,99.999,139200,4,0
0.485,0.903,11,-6.071,1,0.0453,0.00923,0,0.32,0.683,161.966,204073,4,0
0.883,0.433,9,-12.429,1,0.0738,0.114,0.268,0.107,0.186,115.002,302609,4,0
0.402,0.83,0,-5.331,1,0.054,0.00101,0.473,0.0815,0.0495,116.95,220822,4,0
0.662,0.836,9,-5.257,0,0.0423,0.0544,0.000514,0.071,0.965,128.003,198766,4,0
0.569,0.689,9,-4.898,1,0.0423,0.48,0,0.181,0.572,143.855,178773,4,0
0.504,0.806,4,-7.601,0,0.717,0.0604,0,0.233,0.611,94.923,248693,4,0
0.45,0.74,0,-6.383,1,0.0472,0.138,0,0.121,0.263,146.001,244733,4,0
0.459,0.267,0,-8.948,1,0.0294,0.807,0,0.119,0.342,63.378,229963,4,0
0.63,0.416,8,-9.856,1,0.502,0.0684,0,0.293,0.0765,126.579,202480,5,0
0.439,0.966,6,-3.408,0,0.14,0.000006,0.851,0.528,0.312,113.507,160307,4,0
0.452,0.709,9,-6.053,0,0.0448,0.0595,0,0.124,0.343,139.883,178720,4,0
0.435,0.838,1,-4.478,1,0.051,0.00325,0.000003,0.353,0.305,146.961,203680,4,0
0.29,0.191,6,-11.851,1,0.0473,0.963,0,0.102,0.229,143.754,48720,4,0
0.548,0.861,7,-6.252,1,0.041,0.0285,0,0.349,0.596,103.955,178021,4,0
0.757,0.672,0,-8.776,0,0.0599,0.0575,0.000349,0.127,0.185,111.652,256107,4,0
0.36,0.861,8,-5.433,1,0.136,0.243,0.000029,0.147,0.566,173.318,215267,5,0
0.7,0.934,6,-5.941,0,0.17,0.0857,0.226,0.114,0.224,92.973,145947,4,0
0.691,0.61,2,-5.629,1,0.0555,0.0495,0,0.0561,0.454,103.139,194880,4,0
0.609,0.832,9,-5.284,1,0.039,0.425,0.000044,0.17,0.654,105.023,226333,4,0
0.567,0.799,6,-4.703,0,0.0401,0.00254,0.00001,0.17,0.636,132.034,191043,4,0
0.669,0.684,7,-4.595,1,0.0585,0.252,0,0.72,0.466,96.097,192537,4,0
0.775,0.886,7,-3.423,0,0.328,0.264,0,0.197,0.54,161.98,194040,4,0
0.902,0.753,7,-3.955,1,0.296,0.105,0,0.159,0.545,140.018,198855,4,0
0.756,0.619,5,-6.621,0,0.0612,0.0816,0.0286,0.116,0.794,145.937,249107,4,0
0.625,0.728,2,-6.742,1,0.0326,0.071,0.00684,0.18,0.721,92.994,172453,4,0
0.572,0.918,7,-3,1,0.284,0.0158,0,0.51,0.681,91.828,199173,4,0
0.704,0.644,2,-6.818,1,0.0542,0.232,0.000062,0.102,0.778,116.001,232333,4,0
0.642,0.6,11,-8.597,0,0.116,0.0191,0.000533,0.122,0.0661,115.902,294003,4,0
0.842,0.567,4,-6.504,0,0.0525,0.00244,0.000019,0.168,0.256,135.991,169412,4,0
0.866,0.412,1,-7.593,1,0.0522,0.3,0.00493,0.115,0.0973,141.997,220665,4,0
0.746,0.412,11,-7.699,0,0.114,0.183,0.000002,0.377,0.435,123.755,175867,4,0
0.644,0.309,0,-9.885,1,0.0295,0.76,0.0114,0.0976,0.188,112.303,210520,3,0
0.684,0.617,8,-8.002,1,0.0365,0.439,0,0.236,0.837,90.971,182502,4,0
0.545,0.275,3,-10.522,1,0.0344,0.667,0,0.165,0.169,115.13,223040,4,0
0.841,0.601,1,-7.226,0,0.131,0.111,0,0.0854,0.219,154.013,179573,4,0
0.508,0.783,7,-4.337,0,0.288,0.226,0,0.0748,0.583,125.874,186713,4,0
0.456,0.867,9,-6.142,1,0.0466,0.00011,0.124,0.33,0.352,137.935,211813,4,0
0.499,0.127,0,-13.775,1,0.0341,0.972,0.000005,0.113,0.0754,113.414,189213,4,0
0.539,0.467,1,-8.119,0,0.0363,0.305,0.000004,0.102,0.595,83.239,249249,4,0
0.727,0.787,6,-8.212,1,0.0371,0.0824,0.185,0.26,0.198,127.004,340868,4,0
0.46,0.611,7,-6.678,1,0.0362,0.469,0.000464,0.0633,0.142,70.893,213120,4,0
0.629,0.668,11,-6.843,0,0.261,0.535,0,0.0946,0.436,99.884,211480,4,0
0.754,0.564,5,-8.35,0,0.0809,0.171,0.00187,0.101,0.329,99.976,187380,4,0
0.678,0.474,10,-10.059,1,0.0428,0.0316,0,0.0754,0.178,128.942,119070,4,0
0.608,0.685,11,-5.358,0,0.0409,0.0916,0.00689,0.19,0.441,97.965,168787,4,0
0.385,0.359,3,-8.644,1,0.0381,0.683,0.000003,0.0998,0.2,118.483,216218,4,0
0.574,0.795,10,-5.561,1,0.0427,0.0324,0,0.393,0.519,87.984,206360,4,0
0.577,0.642,3,-5.487,1,0.0374,0.0396,0,0.129,0.427,127.348,204040,4,0
0.717,0.532,8,-8.351,0,0.206,0.33,0,0.0997,0.546,156.977,139191,4,0
0.265,0.938,5,-4.893,1,0.0646,0.000062,0.64,0.363,0.473,176.092,260397,4,0
0.486,0.767,8,-6.341,1,0.0334,0.0511,0,0.0812,0.711,186.058,171104,4,0
0.565,0.861,4,-3.907,0,0.0438,0.0136,0.000182,0.263,0.753,148.003,283947,4,0
0.565,0.654,10,-12.593,1,0.0539,0.503,0.0261,0.269,0.389,168.036,220536,3,0
0.71,0.91,2,-2.856,0,0.248,0.187,0,0.518,0.742,90.031,253507,4,0
0.598,0.7,6,-6.25,0,0.106,0.105,0,0.0708,0.568,104.771,202125,4,0
0.489,0.886,0,-3.23,0,0.293,0.284,0,0.178,0.401,157.986,188715,4,0
0.506,0.611,1,-5.498,1,0.0867,0.316,0.000046,0.136,0.374,78.697,246240,4,0
0.759,0.579,2,-7.467,1,0.049,0.0317,0,0.191,0.191,114.956,218055,4,0
0.827,0.805,4,-2.959,0,0.0756,0.0502,0,0.114,0.631,112.979,214840,4,0
0.378,0.769,2,-3.694,0,0.39,0.0483,0.000722,0.0911,0.0955,126.871,219213,4,0
0.701,0.905,0,-3.664,0,0.0336,0.0356,0.000264,0.156,0.834,142.968,171307,4,0
0.471,0.292,4,-9.557,1,0.0339,0.806,0.000677,0.0932,0.219,116.822,182080,3,0
0.45,0.682,1,-5.779,0,0.101,0.237,0.000008,0.0786,0.306,84.809,255453,4,0
0.516,0.471,10,-12.022,0,0.0944,0.17,0,0.113,0.199,160.042,134788,3,0
0.517,0.538,2,-7.91,1,0.0269,0.28,0,0.0858,0.491,84.942,261529,4,0
0.554,0.788,8,-6.021,1,0.0448,0.0033,0,0.324,0.652,159.857,173933,4,0
0.554,0.462,2,-8.317,1,0.0873,0.0849,0,0.179,0.262,173.996,189440,4,0
0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152,172107,4,0
0.548,0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,193893,4,0
0.497,0.554,9,-8.535,0,0.0463,0.128,0.000088,0.0957,0.347,80.108,226915,4,0
0.561,0.688,9,-8.065,1,0.144,0.28,0.000782,0.0812,0.494,143.76,209994,4,0
0.33,0.599,4,-7.903,1,0.0409,0.898,0.0063,0.319,0.653,121.71,121173,4,0
0.502,0.575,8,-9.445,0,0.0808,0.263,0.000725,0.379,0.396,84.947,213382,4,0
0.52,0.878,6,-1.768,0,0.0616,0.0133,0,0.0433,0.783,168.033,166733,4,0
0.631,0.649,5,-5.892,0,0.0385,0.0817,0.000004,0.0934,0.421,93.95,194680,4,0
0.594,0.768,3,-4.817,0,0.06,0.088,0,0.0997,0.357,127.888,215653,4,0
0.834,0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,176720,4,0
0.48,0.48,0,-6.528,1,0.0263,0.0328,0.00315,0.112,0.218,165.823,190067,4,0
0.46,0.783,9,-7.9,1,0.0974,0.0312,0,0.155,0.46,83.867,200067,4,0
0.27,0.685,7,-7.284,0,0.0317,0.0652,0.00038,0.193,0.417,92.794,225267,3,0
0.439,0.429,2,-10.023,1,0.0369,0.487,0.0163,0.0941,0.719,193.751,174547,4,0
0.779,0.744,2,-3.773,1,0.295,0.132,0,0.224,0.377,162.022,162214,4,0
0.546,0.561,5,-9.46,0,0.0879,0.325,0.000078,0.277,0.589,175.075,212712,4,0
0.683,0.794,8,-4.558,1,0.0533,0.024,0,0.302,0.327,105.941,194107,4,0
0.573,0.32,3,-11.83,1,0.0301,0.604,0.000255,0.0782,0.258,73.304,223917,4,0
0.625,0.252,10,-8.483,1,0.0401,0.807,0,0.153,0.34,71.057,65916,4,0
